#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view;heading smoothing strategy;orientation smoothing strategy
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204812.881;20180608-204810.060;37.7883224;-122.400093;65;304.3;284.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204813.882;20180608-204810.060;37.7883224;-122.400093;65;304.3;281.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204814.882;20180608-204810.060;37.7883224;-122.400093;65;304.3;283.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204815.883;20180608-204810.060;37.7883224;-122.400093;65;304.3;283.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204816.883;20180608-204816.463;37.7884026;-122.400345;65;287.7;282.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204817.884;20180608-204816.463;37.7884026;-122.400345;65;287.7;279.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204818.884;20180608-204816.463;37.7884026;-122.400345;65;287.7;277.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204819.885;20180608-204816.463;37.7884026;-122.400345;65;287.7;280.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204820.885;20180608-204816.463;37.7884026;-122.400345;65;287.7;276.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204821.886;20180608-204816.463;37.7884026;-122.400345;65;287.7;279.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204822.887;20180608-204816.463;37.7884026;-122.400345;65;287.7;280;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204823.887;20180608-204822.870;37.78862;-122.400589;65;311.7;284.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204824.887;20180608-204822.870;37.78862;-122.400589;65;311.7;284.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204825.888;20180608-204822.870;37.78862;-122.400589;65;311.7;281.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204826.888;20180608-204822.870;37.78862;-122.400589;65;311.7;277;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204827.889;20180608-204822.870;37.78862;-122.400589;65;311.7;278;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204828.889;20180608-204822.870;37.78862;-122.400589;65;311.7;281.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204829.890;20180608-204829.276;37.788723;-122.400696;65;313.9;278.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204830.890;20180608-204829.276;37.788723;-122.400696;65;313.9;277.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204831.891;20180608-204829.276;37.788723;-122.400696;65;313.9;276.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204832.891;20180608-204829.276;37.788723;-122.400696;65;313.9;276.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204833.892;20180608-204829.276;37.788723;-122.400696;65;313.9;273.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204834.893;20180608-204829.276;37.788723;-122.400696;65;313.9;275.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204835.893;20180608-204835.679;37.7888069;-122.400894;65;293;280.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204836.893;20180608-204835.679;37.7888069;-122.400894;65;293;281.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204837.894;20180608-204835.679;37.7888069;-122.400894;65;293;276.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204838.894;20180608-204835.679;37.7888069;-122.400894;65;293;277.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204839.895;20180608-204835.679;37.7888069;-122.400894;65;293;278.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204840.895;20180608-204835.679;37.7888069;-122.400894;65;293;280;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204841.896;20180608-204835.679;37.7888069;-122.400894;65;293;283.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204842.897;20180608-204842.079;37.7888145;-122.40081;65;84.8;277.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204843.897;20180608-204842.079;37.7888145;-122.40081;65;84.8;283.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204844.897;20180608-204842.079;37.7888145;-122.40081;65;84.8;283.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204845.898;20180608-204842.079;37.7888145;-122.40081;65;84.8;278.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204846.899;20180608-204842.079;37.7888145;-122.40081;65;84.8;278.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204847.899;20180608-204842.079;37.7888145;-122.40081;65;84.8;277.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204848.899;20180608-204848.479;37.7890053;-122.401024;65;311.7;278.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204849.900;20180608-204848.479;37.7890053;-122.401024;65;311.7;282.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204850.900;20180608-204848.479;37.7890053;-122.401024;65;311.7;280.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204851.901;20180608-204848.479;37.7890053;-122.401024;65;311.7;279.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204852.902;20180608-204848.479;37.7890053;-122.401024;65;311.7;277.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204853.902;20180608-204848.479;37.7890053;-122.401024;65;311.7;285.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204854.902;20180608-204848.479;37.7890053;-122.401024;65;311.7;275.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204855.903;20180608-204854.879;37.7893;-122.401169;65;333.8;272.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204856.903;20180608-204854.879;37.7893;-122.401169;65;333.8;270.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204857.905;20180608-204854.879;37.7893;-122.401169;65;333.8;272;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204858.905;20180608-204854.879;37.7893;-122.401169;65;333.8;272.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204859.905;20180608-204854.879;37.7893;-122.401169;65;333.8;273.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204900.906;20180608-204854.879;37.7893;-122.401169;65;333.8;270.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204901.906;20180608-204901.390;37.7892876;-122.40123;65;258.5;276.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204902.907;20180608-204901.390;37.7892876;-122.40123;65;258.5;264.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204903.907;20180608-204901.390;37.7892876;-122.40123;65;258.5;266.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204904.908;20180608-204901.390;37.7892876;-122.40123;65;258.5;271.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204905.908;20180608-204901.390;37.7892876;-122.40123;65;258.5;278.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204906.909;20180608-204901.390;37.7892876;-122.40123;65;258.5;281.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204907.909;20180608-204901.390;37.7892876;-122.40123;65;258.5;278;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;TRUE;TRUE;unity;DeviceLocationProvider;20180608-204908.910;20180608-204908.498;37.7892876;-122.401405;65;270;282.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204909.910;20180608-204908.498;37.7892876;-122.401405;65;270;278.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204910.911;20180608-204908.498;37.7892876;-122.401405;65;270;282.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204911.911;20180608-204908.498;37.7892876;-122.401405;65;270;279.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204912.912;20180608-204908.498;37.7892876;-122.401405;65;270;280.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204913.912;20180608-204908.498;37.7892876;-122.401405;65;270;281;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
TRUE;FALSE;FALSE;TRUE;unity;DeviceLocationProvider;20180608-204914.912;20180608-204908.498;37.7892876;-122.401405;65;270;278.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
