#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view;heading smoothing strategy;orientation smoothing strategy
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180608-193515.829;20180608-193515.339;37.7891846;-122.401062;65;287.6;304.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193516.830;20180608-193515.339;37.7891846;-122.401062;65;276.7;304.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193517.831;20180608-193515.339;37.7891846;-122.401062;65;265.9;305.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193518.831;20180608-193515.339;37.7891846;-122.401062;65;258.6;306.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193519.831;20180608-193515.339;37.7891846;-122.401062;65;251.7;307.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193520.832;20180608-193515.339;37.7891846;-122.401062;65;251.7;308;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193521.832;20180608-193515.339;37.7891846;-122.401062;65;251.7;308.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193522.833;20180608-193515.339;37.7891846;-122.401062;65;251.7;308;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193523.833;20180608-193515.339;37.7891846;-122.401062;65;251.7;307;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193524.834;20180608-193515.339;37.7891846;-122.401062;65;251.7;306.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193525.835;20180608-193515.339;37.7891846;-122.401062;65;251.7;306.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193526.835;20180608-193515.339;37.7891846;-122.401062;65;251.7;307.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180608-193527.837;20180608-193527.077;37.7892838;-122.40123;72;260.9;307.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180608-193528.853;20180608-193528.111;37.7891846;-122.40126;65;250.8;308.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193529.853;20180608-193528.111;37.7891846;-122.40126;65;238.7;308.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193530.853;20180608-193528.111;37.7891846;-122.40126;65;225;309.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193531.854;20180608-193528.111;37.7891846;-122.40126;65;211.3;309.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193532.854;20180608-193528.111;37.7891846;-122.40126;65;196.8;309.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193533.855;20180608-193528.111;37.7891846;-122.40126;65;196.8;309.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180608-193534.856;20180608-193534.524;37.7892456;-122.401321;68;210.9;309.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193535.856;20180608-193534.524;37.7892456;-122.401321;68;237.4;308.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193536.857;20180608-193534.524;37.7892456;-122.401321;68;274.4;308;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193537.857;20180608-193534.524;37.7892456;-122.401321;68;301;307.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180608-193538.857;20180608-193538.718;37.78929;-122.401337;84;320;307.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193539.858;20180608-193538.718;37.78929;-122.401337;84;325;306.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193540.858;20180608-193538.718;37.78929;-122.401337;84;330.1;306.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180608-193541.859;20180608-193538.718;37.78929;-122.401337;84;335.2;306.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
